CourseTitle,Section,CrsPBADiv,N.Ret,CrsLvlNum,N.NOCRED,NComb,PCT.C_MINUS_OR_BELOW,PCT.WDRAW,PCT.DF,CrsPBADept,Workload.Raw,Hours,Instructors.title,RAP,N.ENROLL,PCT.GRADE,Subject_Label,CrsPBAColl,Level,Instructors.name,Workload.Hrs_Wk,NIntrFCQ,N.PASS,AvgInstructor,PCT.F,PCT.D,PCT.B,PCT.C,Instruction_Mode,PCT.A,N.GRADE,N.EOT,Instructors.group,PCT.INCOMP,Course,AvgCourse,N.INCOMP,YearTerm,Activity_Type,Honors,AVG_GRD,Subject
Culture and Ethnography in Education,001,,16,6XXX,0,1,0,0.1,0,EDUC,3.80,3,LECTURER,0,21,0.95,Education,EB,Masters,"ALLAMAN, ERIN PAIGE",10-12,1,0,3.94,0,0,0.06,0,P  - In Person,0.94,18,19,3 Supp,0.05,6325,3.69,1,20141,LEC - Lecture,0,3.86,EDUC
Adolescent Psychology and Development for Teachers,001,,15,6XXX,0,1,0,0,0,EDUC,2.29,3,ASST PROFESSOR,0,15,1,Education,EB,Masters,"HAND, VICTORIA",4-6,1,0,5,0,0,0.2,0,P  - In Person,0.8,15,15,1 TTT,0,6368,4.87,0,20141,LEC - Lecture,0,3.78,EDUC
Seminar: Policy Issues in Education,002,,18,7XXX,0,1,0,0,0,EDUC,2.50,3,PROFESSOR,0,21,0.81,Education,EB,Doctoral,"WELNER, KEVIN G",7-9,1,0,5,0,0,0,0,P  - In Person,1,17,21,1 TTT,0.14,7446,4.61,3,20141,SEM - Seminar,0,3.88,EDUC
Quantitative Methods II,010,,14,8XXX,0,1,0,0,0,EDUC,3.15,3,ASST PROFESSOR,0,17,0.88,Education,EB,Doctoral,"MAUL, ANDREW ELIOT",7-9,1,0,5.21,0,0,0.13,0,P  - In Person,0.87,15,17,1 TTT,0.12,8240,4.5,2,20141,LEC - Lecture,0,3.85,EDUC
Qualitative Methods II,001,,15,8XXX,0,1,0,0,0,EDUC,4.31,3,ASSOCIATE PROFESSOR,0,15,1,Education,EB,Doctoral,"JUROW, AACHEY SUSAN",10-12,1,0,5.53,0,0,0,0,P  - In Person,1,15,15,1 TTT,0,8260,5.2,0,20141,SEM - Seminar,0,4,EDUC
Prospectus and Dissertation Writing,001,,8,8XXX,0,1,0,0,0,EDUC,3.00,3,PROFESSOR,0,11,1,Education,EB,Doctoral,"GUTIERREZ, KRIS DIANE",7-9,1,0,5.75,0,0,0,0,P  - In Person,1,11,11,1 TTT,0,8950,5.75,0,20141,LEC - Lecture,0,4,EDUC
Materials Science for Aerospace Engineers,001,,84,1XXX,0,1,0,0.02,0,ASEN,2.01,3,ASST PROFESSOR,0,107,1,Aerospace Engineering,EN,Lower,"HUSSEIN, MAHMOUD ISMAIL",4-6,1,0,4.33,0,0,0.5,0.07,P  - In Person,0.43,105,105,1 TTT,0,1022,4.11,0,20141,LEC - Lecture,0,3.31,ASEN
Aerospace 3: Introduction to Dynamics and Systems,010,,78,2XXX,0,1,0.04,0,0.01,ASEN,4.44,5,PROFESSOR,0,84,1,Aerospace Engineering,EN,Lower,"LARSON, KRISTINE M",10-12,2,0,4.67,0,0.01,0.46,0.21,P  - In Person,0.31,84,84,1 TTT,0,2003,4.63,0,20141,LEC - Lecture,0,3.05,ASEN
Aerospace 4: Aerospace Vehicle Design and Performance,010,,82,2XXX,0,1,0,0,0,ASEN,3.90,5,SENIOR INSTRUCTOR,0,84,1,Aerospace Engineering,EN,Lower,"GERREN, DONNA SUE",10-12,2,0,5.82,0,0,0.57,0.11,P  - In Person,0.32,84,84,2 Other reg,0,2004,5.61,0,20141,LEC - Lecture,0,3.22,ASEN
Introduction to Human Spaceflight,002,,81,3XXX,0,1,0,0.01,0,ASEN,1.74,3,SCHOLAR IN RESIDENCE,0,102,1,Aerospace Engineering,EN,Upper,"VOSS, JAMES S",4-6,1,0,5.9,0,0,0.26,0.01,P  - In Person,0.73,101,101,3 Supp,0,3036,5.75,0,20141,LEC - Lecture,0,3.69,ASEN
Introduction to Humans in Aviation,001,,79,3XXX,0,1,0,0,0,ASEN,1.47,3,LECTURER,0,101,0.99,Aerospace Engineering,EN,Upper,"SCOTT, FRANK MATTHEW",0-3,1,0,5.68,0,0,0.3,0,P  - In Person,0.7,100,101,3 Supp,0,3046,5.36,0,20141,LEC - Lecture,0,3.65,ASEN
Aircraft Dynamics,010,,72,3XXX,0,1,0.26,0,0.09,ASEN,4.11,4,ASSOCIATE PROFESSOR,0,85,1,Aerospace Engineering,EN,Upper,"FREW, ERIC W",10-12,1,0,3.92,0.01,0.08,0.51,0.33,P  - In Person,0.07,85,85,1 TTT,0,3128,3.61,0,20141,LEC - Lecture,0,2.48,ASEN
Orbital Mechanics/Attitude Dynamics and Control,010,,53,3XXX,0,1,0.12,0,0.03,ASEN,3.86,4,PROFESSOR,0,86,1,Aerospace Engineering,EN,Upper,"SCHEERES, DANIEL J.",10-12,2,0,4.45,0,0.03,0.57,0.23,P  - In Person,0.16,86,86,1 TTT,0,3200,4.35,0,20141,LEC - Lecture,0,2.84,ASEN
Aerospace Electronics and Communications,010,,84,3XXX,0,1,0.02,0,0.01,ASEN,3.80,4,ASSOCIATE PROFESSOR,0,86,1,Aerospace Engineering,EN,Upper,"CHU, XINZHAO",10-12,2,0,5.43,0,0.01,0.56,0.14,P  - In Person,0.29,86,86,1 TTT,0,3300,5.19,0,20141,LEC - Lecture,0,3.12,ASEN
Aerospace Materials,001,,47,4XXX,0,1,0,0,0,ASEN,2.41,3,INSTRUCTOR,0,78,1,Aerospace Engineering,EN,Upper,"JACKSON, JELLIFFE KEVIN",4-6,1,0,5.85,0,0,0.46,0.06,P  - In Person,0.47,78,78,2 Other reg,0,4012,4.62,0,20141,LEC - Lecture,0,3.42,ASEN
Senior Projects 2: Design Practicum,010,,70,4XXX,0,1,0.01,0,0.01,ASEN,5.90,4,PROFESSOR,0,80,1,Aerospace Engineering,EN,Upper,"LAWRENCE, DALE A",16+,1,0,3.5,0,0.01,0.5,0.09,P  - In Person,0.4,80,80,1 TTT,0,4028,4.3,0,20141,LEC - Lecture,0,3.25,ASEN
Special Topics,010,,35,4XXX,0,1,0.03,0,0,ASEN,3.06,3,ASSOCIATE PROFESSOR,0,35,1,Aerospace Engineering,EN,Upper,"AKOS, DENNIS M",7-9,1,0,4.88,0,0,0.63,0.06,P  - In Person,0.31,35,35,1 TTT,0,4519,4.32,0,20141,LEC - Lecture,0,3.23,ASEN
Spacecraft Attitude Dynamics and Control,001,,22,5XXX,0,1,0.08,0.04,0.08,ASEN,4.31,3,PROFESSOR,0,27,1,Aerospace Engineering,EN,Masters,"SCHAUB, HANSPETER",10-12,2,0,4.72,0.04,0.04,0.15,0,P  - In Person,0.77,26,26,1 TTT,0,5010,5.02,0,20141,LEC - Lecture,0,3.54,ASEN
Linear Control Systems,001,,21,5XXX,0,1,0,0,0,ASEN,3.43,3,ASST PROFESSOR,0,24,1,Aerospace Engineering,EN,Masters,"AHMED, NISAR RAZZI",7-9,1,0,5.71,0,0,0.17,0,P  - In Person,0.83,24,24,1 TTT,0,5014,5.29,0,20141,LEC - Lecture,0,3.85,ASEN
Space Life Sciences,001,,19,5XXX,0,1,0,0,0,ASEN,2.42,3,ASSOCIATE PROFESSOR,0,21,1,Aerospace Engineering,EN,Masters,"KLAUS, DAVID M",4-6,1,0,5.53,0,0,0.29,0,P  - In Person,0.71,21,21,1 TTT,0,5016,5.42,0,20141,LEC - Lecture,0,3.69,ASEN
Graduate Projects I,010,,40,5XXX,0,2,0,0,0,ASEN,5.08,3,SENIOR INSTRUCTOR,0,68,0.99,Aerospace Engineering,EN,Masters,"TANNER, JOSEPH RICHARD",13-15,1,0,5.6,0,0,0.04,0,P  - In Person,0.96,67,68,2 Other reg,0,5018,5.25,0,20141,LEC - Lecture,0,3.92,ASEN
Rocket Propulsion,001,,17,5XXX,0,1,0,0,0,ASEN,3.00,3,PROFESSOR,0,20,1,Aerospace Engineering,EN,Masters,"KANTHA, LAKSHMI H",7-9,1,0,4.18,0,0,0.3,0,P  - In Person,0.7,20,20,1 TTT,0,5053,4.18,0,20141,LEC - Lecture,0,3.63,ASEN
Spacecraft Design,001,,29,5XXX,0,1,0,0,0,ASEN,2.83,3,SR PROFESSIONAL RESEARCH ASST,0,33,1,Aerospace Engineering,EN,Masters,"MCGRATH, MICHAEL T",7-9,1,0,5.69,0,0,0,0,P  - In Person,1,33,33,3 Supp,0,5148,5.41,0,20141,LEC - Lecture,0,3.96,ASEN
Space Systems Engineering,001,,15,5XXX,0,1,0,0.1,0,ASEN,2.79,3,PROFESSIONAL RESEARCH ASST,0,21,0.89,Aerospace Engineering,EN,Masters,"WITHNELL, PETER RONALD",7-9,1,0,5.67,0,0,0.06,0,P  - In Person,0.94,17,19,3 Supp,0,5188,5.2,0,20141,LEC - Lecture,0,3.91,ASEN
Aerospace Environment,001,,23,5XXX,0,1,0,0,0,ASEN,3.64,3,PROFESSOR-RESEARCH,0,25,1,Aerospace Engineering,EN,Masters,"KNIPP, DELORES JANE",10-12,1,0,4.7,0,0,0.4,0,P  - In Person,0.6,25,25,3 Supp,0,5335,4.48,0,20141,LEC - Lecture,0,3.65,ASEN
Selected Topics,004,,7,5XXX,0,2,0,0.07,0,ASEN,3.86,3,PROFESSOR,0,13,1,Aerospace Engineering,EN,Masters,"JANSEN, KENNETH E",10-12,1,0,5.29,0,0,0.42,0,P  - In Person,0.58,12,12,1 TTT,0,5519,4.86,0,20141,LEC - Lecture,0,3.58,ASEN
Interplanetary Mission Design,001,,11,6XXX,0,1,0,0,0,ASEN,4.09,3,LECTURER,0,17,1,Aerospace Engineering,EN,Masters,"DAVIS, KATHRYN E",10-12,1,0,5,0,0,0.24,0,P  - In Person,0.76,17,17,3 Supp,0,6008,5.27,0,20141,LEC - Lecture,0,3.75,ASEN
Turbulent Flows,001,,6,6XXX,0,2,0.1,0,0.1,ASEN,5.00,3,ASST PROFESSOR,0,10,1,Aerospace Engineering,EN,Masters,"EVANS, JOHN A",13-15,1,0,5.83,0.1,0,0.3,0,P  - In Person,0.6,10,10,1 TTT,0,6037,5.83,0,20141,LEC - Lecture,0,3.27,ASEN
Introduction to Statistical Orbit Determination 2,001,,15,6XXX,0,1,0,0.04,0,ASEN,5.20,3,ASST PROFESSOR-RESEARCH,0,23,1,Aerospace Engineering,EN,Masters,"MCMAHON, JAY W",13-15,1,0,5,0,0,0.09,0,P  - In Person,0.91,22,22,3 Supp,0,6080,4.87,0,20141,LEC - Lecture,0,3.85,ASEN
Nonlinear Finite Element Methods,001,,17,6XXX,0,1,0,0,0,ASEN,3.19,3,PROFESSOR,0,22,1,Aerospace Engineering,EN,Masters,"FELIPPA, CARLOS A",7-9,1,0,5.76,0,0,0,0,P  - In Person,1,22,22,1 TTT,0,6107,5.12,0,20141,LEC - Lecture,0,3.96,ASEN
Special Topics,002,,11,6XXX,0,1,0,0,0,ASEN,2.90,3,ASST PROFESSOR,0,11,1,Aerospace Engineering,EN,Masters,"STERNOVSKY, ZOLTAN",7-9,1,0,5.73,0,0,0,0,P  - In Person,1,11,11,1 TTT,0,6519,5.27,0,20141,LEC - Lecture,0,4,ASEN
Special Topics,004,,16,6XXX,0,2,0,0,0,ASEN,3.81,3,ASST PROFESSOR,0,17,1,Aerospace Engineering,EN,Masters,"DOOSTAN, ALIREZA",10-12,1,0,5.75,0,0,0.06,0,P  - In Person,0.94,16,17,1 TTT,0,6519,5.13,0,20141,LEC - Lecture,0,3.84,ASEN
Creative Technology,010,,83,1XXX,0,2,0.09,0,0.05,CHEN,1.63,3,INSTRUCTOR,0,207,1,Chemical Engineering,EN,Lower,"NUTTELMAN, CHARLES RAYMOND",4-6,1,0,5.15,0.02,0.03,0.44,0.16,P  - In Person,0.35,205,206,2 Other reg,0,1000,4.36,1,20141,LEC - Lecture,0,3.02,CHEN
General Chemistry for Engineers,010,,57,1XXX,0,1,0.28,0.07,0.14,CHEN,4.08,4,SENIOR INSTRUCTOR,0,80,0.97,Chemical Engineering,EN,Lower,"DE GRAZIA, JANET",10-12,1,0,5.44,0.08,0.06,0.31,0.28,P  - In Person,0.28,72,74,2 Other reg,0.03,1211,4.65,2,20141,LEC - Lecture,0,2.58,CHEN
Introduction to Chemical Engineering,001,,59,1XXX,0,1,0.02,0.01,0.02,CHEN,1.16,1,SENIOR INSTRUCTOR,0,101,1,Chemical Engineering,EN,Lower,"BELVAL, THOMAS K.",0-3,1,0,3.69,0,0.02,0.08,0.01,P  - In Person,0.89,100,100,2 Other reg,0,1300,2.91,0,20141,LEC - Lecture,0,3.81,CHEN
Chemical Engineering Material and Energy Balances,001,,73,2XXX,0,1,0.15,0.08,0.08,CHEN,3.58,3,ASST PROFESSOR,0,93,1,Chemical Engineering,EN,Lower,"GOODWIN, ANDREW PRATT",10-12,1,0,4.96,0.06,0.02,0.44,0.33,P  - In Person,0.15,86,86,1 TTT,0,2120,4.74,0,20141,LEC - Lecture,0,2.59,CHEN
Biology for Engineers,001,,61,2XXX,0,1,0.08,0.03,0.06,CHEN,2.43,3,ASSOCIATE PROFESSOR,0,93,1,Chemical Engineering,EN,Lower,"CHA, JENNIFER N",4-6,1,0,4.2,0.01,0.04,0.61,0.11,P  - In Person,0.22,90,90,1 TTT,0,2810,4.1,0,20141,LEC - Lecture,0,2.96,CHEN
Chemical Engineering Laboratory 1,001,,17,3XXX,0,1,0,0,0,CHEN,4.94,2,INSTRUCTOR,0,23,1,Chemical Engineering,EN,Upper,"NUTTELMAN, CHARLES RAYMOND",13-15,1,0,4.59,0,0,0.83,0,P  - In Person,0.17,23,23,2 Other reg,0,3130,3.53,0,20141,LEC - Lecture,0,3.23,CHEN
Chemical Engineering Laboratory 1,002,,12,3XXX,0,1,0,0,0,CHEN,5.30,2,INSTRUCTOR,0,20,1,Chemical Engineering,EN,Upper,"YOUNG, WENDY MORES",13-15,1,0,5.17,0,0,0.6,0,P  - In Person,0.4,20,20,2 Other reg,0,3130,3.58,0,20141,LEC - Lecture,0,3.43,CHEN
Chemical Engineering Laboratory 1,003,,17,3XXX,0,1,0.04,0,0,CHEN,5.19,2,INSTRUCTOR,0,27,1,Chemical Engineering,EN,Upper,"NUTTELMAN, CHARLES RAYMOND",13-15,1,0,4.59,0,0,0.44,0.07,P  - In Person,0.48,27,27,2 Other reg,0,3130,3.94,0,20141,LEC - Lecture,0,3.37,CHEN
Chemical Engineering Laboratory 1,004,,14,3XXX,0,1,0,0,0,CHEN,5.08,2,INSTRUCTOR,0,24,1,Chemical Engineering,EN,Upper,"YOUNG, WENDY MORES",13-15,1,0,5.42,0,0,0.54,0,P  - In Person,0.46,24,24,2 Other reg,0,3130,4.58,0,20141,LEC - Lecture,0,3.55,CHEN
Chemical Engineering Fluid Mechanics,001,,20,3XXX,0,1,0.07,0.05,0.02,CHEN,3.45,3,PROFESSOR,0,43,1,Chemical Engineering,EN,Upper,"CLOUGH, DAVID EDWARDS",7-9,2,0,5.03,0.02,0,0.46,0.37,P  - In Person,0.15,41,41,1 TTT,0,3200,4.65,0,20141,LEC - Lecture,0,2.73,CHEN
Chemical Engineering Fluid Mechanics,003,,38,3XXX,0,1,0.11,0,0.02,CHEN,3.86,3,PROFESSOR,0,96,0.99,Chemical Engineering,EN,Upper,"CLOUGH, DAVID EDWARDS",10-12,2,0,5.26,0.01,0.01,0.53,0.26,P  - In Person,0.19,95,96,1 TTT,0.01,3200,4.89,1,20141,LEC - Lecture,0,2.88,CHEN
Chemical Engineering Separations and Mass Transfer,001,,65,3XXX,0,1,0.07,0.01,0.04,CHEN,3.60,3,SENIOR INSTRUCTOR,0,113,1,Chemical Engineering,EN,Upper,"BELVAL, THOMAS K.",10-12,2,0,4.67,0.03,0.01,0.28,0.1,P  - In Person,0.59,112,112,2 Other reg,0,3220,4.18,0,20141,LEC - Lecture,0,3.35,CHEN
Chemical Engineering Senior Thesis 2,901,,,4XXX,0,1,0,0,0,CHEN,,2,ASST PROFESSOR,0,17,1,Chemical Engineering,EN,Upper,"STOYKOVICH, MARK P.",,,0,,0,0,0,0,P  - In Person,1,17,17,1 TTT,0,4020,,0,20141,IND - Ind Study,0,4,CHEN
Chemical Engineering Reaction Kinetics,001,,40,4XXX,0,1,0.18,0,0.08,CHEN,3.53,3,ASSOCIATE PROFESSOR,0,51,1,Chemical Engineering,EN,Upper,"MEDLIN, JAMES WILLIAM",10-12,1,0,5.3,0.02,0.06,0.29,0.29,P  - In Person,0.33,51,51,1 TTT,0,4330,4.82,0,20141,LEC - Lecture,0,2.8,CHEN
Chemical Engineering Materials,001,,39,4XXX,0,1,0,0,0,CHEN,2.39,3,ASST PROFESSOR,0,54,0.98,Chemical Engineering,EN,Upper,"NAGPAL, PRASHANT",4-6,1,0,5.29,0,0,0.42,0,P  - In Person,0.58,53,54,1 TTT,0,4440,5.1,0,20141,LEC - Lecture,0,3.55,CHEN
Physical Chemistry for Engineers,002,,140,4XXX,0,1,0.11,0.05,0.02,CHEN,3.55,3,ASSOCIATE PROFESSOR,0,188,0.99,Chemical Engineering,EN,Upper,"MUSGRAVE, CHARLES BRUCE",10-12,1,0,3.12,0.02,0.01,0.51,0.25,P  - In Person,0.22,178,179,1 TTT,0.01,4521,2.85,1,20141,LEC - Lecture,0,2.89,CHEN
Chemical Engineering Design Project,001,,35,4XXX,0,1,0,0,0,CHEN,4.72,2,PROFESSOR,0,44,1,Chemical Engineering,EN,Upper,"WEIMER, ALAN W",13-15,1,0,5.57,0,0,0.11,0,P  - In Person,0.89,44,44,1 TTT,0,4530,5.17,0,20141,LEC - Lecture,0,3.81,CHEN
Chemical Engineering Design Project,002,,24,4XXX,0,1,0,0,0,CHEN,3.70,2,SENIOR INSTRUCTOR,0,51,1,Chemical Engineering,EN,Upper,"BELVAL, THOMAS K.",10-12,1,0,4.92,0,0,0.1,0,P  - In Person,0.9,51,51,2 Other reg,0,4530,4.42,0,20141,LEC - Lecture,0,3.84,CHEN
Instrumentation and Process Control,100,,82,4XXX,0,1,0.11,0,0.02,CHEN,3.69,4,ASST PROFESSOR,0,95,1,Chemical Engineering,EN,Upper,"JAYARAMAN, ARTHI",10-12,2,0,4.62,0,0.02,0.57,0.26,P  - In Person,0.15,95,95,1 TTT,0,4570,4.53,0,20141,LEC - Lecture,0,2.82,CHEN
Intellectual Property Law and Engineering,001,,17,4XXX,0,2,0,0,0,CHEN,1.19,1,LECTURER,0,25,1,Chemical Engineering,EN,Upper,"BRIGGS, HEATH JARROD",0-3,1,0,4.65,0,0,0.4,0.16,P  - In Person,0.44,25,25,3 Supp,0,4630,4.29,0,20141,LEC - Lecture,0,3.35,CHEN
Biomaterials,001,,50,4XXX,0,1,0,0.02,0,CHEN,2.62,3,ASSOCIATE PROFESSOR,0,59,1,Chemical Engineering,EN,Upper,"BRYANT, STEPHANIE J",7-9,1,0,5.46,0,0,0.62,0.05,P  - In Person,0.33,58,58,1 TTT,0,4805,5.16,0,20141,LEC - Lecture,0,3.28,CHEN
Chemical Engineering Biokinetics,001,,35,4XXX,0,1,0.14,0,0.07,CHEN,3.75,3,PROFESSOR,0,59,1,Chemical Engineering,EN,Upper,"RANDOLPH, THEODORE W",10-12,1,0,4.41,0.05,0.02,0.41,0.32,P  - In Person,0.2,59,59,1 TTT,0,4830,4.08,0,20141,LEC - Lecture,0,2.72,CHEN
Nanomaterials,001,,28,4XXX,0,2,0,0,0,CHEN,2.42,3,ASST PROFESSOR,0,40,1,Chemical Engineering,EN,Upper,"STOYKOVICH, MARK P.",4-6,1,0,5.93,0,0,0.57,0.05,P  - In Person,0.37,40,40,1 TTT,0,4836,5.54,0,20141,LEC - Lecture,0,3.29,CHEN
Special Topics in Chemical Engineering,002,,25,4XXX,0,1,0.02,0,0.02,CHEN,2.67,3,ASST PROFESSOR-RESEARCH,0,53,1,Chemical Engineering,EN,Upper,"MAHONEY, MELISSA J",7-9,1,0,5.36,0.02,0,0.23,0.02,P  - In Person,0.74,53,53,3 Supp,0,4838,5.08,0,20141,LEC - Lecture,0,3.58,CHEN
Transport Phenomena,001,,21,5XXX,0,1,0,0.04,0,CHEN,3.05,4,ASST PROFESSOR,0,24,1,Chemical Engineering,EN,Masters,"CHATTERJEE, ANUSHREE",7-9,2,0,4.31,0,0,0.39,0,P  - In Person,0.61,23,23,1 TTT,0,5210,4.16,0,20141,LEC - Lecture,0,3.58,CHEN
Computer Science 1: Programming,100,,158,1XXX,0,1,0.19,0.06,0.15,CSCI,2.73,4,INSTRUCTOR,0,306,1,Computer Science,EN,Lower,"HOENIGMAN, RHONDA OLCOTT",7-9,1,0,5.52,0.1,0.05,0.21,0.13,P  - In Person,0.51,287,287,2 Other reg,0,1300,5.31,0,20141,LEC - Lecture,0,2.96,CSCI
Computer Science 1: Programming,200,,38,1XXX,0,1,0.19,0.08,0.16,CSCI,3.03,4,INSTRUCTOR,0,76,1,Computer Science,EN,Lower,"BOESE, ELIZABETH SUGAR",7-9,1,0,4.89,0.06,0.1,0.3,0.19,P  - In Person,0.36,70,70,2 Other reg,0,1300,4.84,0,20141,LEC - Lecture,0,2.81,CSCI
Computer Science 2: Data Structures,010,,115,2XXX,0,1,0.14,0.1,0.1,CSCI,3.26,4,INSTRUCTOR,0,263,0.99,Computer Science,EN,Lower,"WHITE, ELIZABETH K.",7-9,1,0,4.59,0.06,0.04,0.26,0.11,P  - In Person,0.53,236,238,2 Other reg,0.01,2270,4.52,2,20141,LEC - Lecture,0,3.16,CSCI
Computer Systems,010,,58,2XXX,0,1,0.19,0.08,0.12,CSCI,4.09,4,PROFESSOR,0,115,1,Computer Science,EN,Lower,"GRUNWALD, DIRK C",10-12,1,0,5.03,0.09,0.03,0.42,0.17,P  - In Person,0.28,106,106,1 TTT,0,2400,4.71,0,20141,LEC - Lecture,0,2.75,CSCI
Discrete Structures,001,,42,2XXX,0,1,0.06,0.03,0.02,CSCI,2.61,3,ASST PROFESSOR,0,86,1,Computer Science,EN,Lower,"SANKARANARAYANAN, SRIRAM",7-9,1,0,5.64,0.02,0,0.41,0.04,P  - In Person,0.53,83,83,1 TTT,0,2824,5.09,0,20141,LEC - Lecture,0,3.39,CSCI
HCC Foundations/User-Centered Design and Development 1,002,,52,3XXX,0,1,0.02,0,0,CSCI,2.27,3,PROFESSOR,0,64,1,Computer Science,EN,Upper,"LEWIS, CLAYTON H",4-6,1,0,5.38,0,0,0.25,0.06,P  - In Person,0.69,64,64,1 TTT,0,3002,4.69,0,20141,LEC - Lecture,0,3.64,CSCI
Algorithms,010,,88,3XXX,0,1,0.02,0,0,CSCI,3.94,4,ASST PROFESSOR,0,113,1,Computer Science,EN,Upper,"CLAUSET, AARON JULIAN",10-12,1,0,4.91,0,0,0.41,0.1,P  - In Person,0.5,113,113,1 TTT,0,3104,4.65,0,20141,LEC - Lecture,0,3.34,CSCI
Human-Centered Computing Professional Development,801,,,3XXX,0,1,0.02,0,0.02,CSCI,,1,PROFESSOR,1,64,1,Computer Science,EN,Upper,"LEWIS, CLAYTON H",,,0,,0.02,0,0.2,0.08,P  - In Person,0.7,64,64,1 TTT,0,3112,,0,20141,PRA - Practicum,0,3.56,CSCI
Principles of Programming Languages,010,,31,3XXX,0,1,0.26,0.06,0.03,CSCI,4.25,4,ASST PROFESSOR,0,78,1,Computer Science,EN,Upper,"CHANG, BOR-YUH EVAN",10-12,1,0,4.93,0,0.03,0.41,0.34,P  - In Person,0.22,73,73,1 TTT,0,3155,4.19,0,20141,LEC - Lecture,0,2.72,CSCI
SoftwareDevelopment Methods and Tools,010,,59,3XXX,0,1,0.11,0.04,0.04,CSCI,3.35,3,LECTURER,0,78,1,Computer Science,EN,Upper,"OKOYE, IFEYINWA U.",7-9,1,0,2.76,0.01,0.03,0.51,0.21,P  - In Person,0.24,75,75,3 Supp,0,3308,3.46,0,20141,LEC - Lecture,0,2.89,CSCI
Theory of Computation,003,,21,3XXX,0,1,0,0.03,0,CSCI,2.84,3,ASST PROFESSOR,0,30,1,Computer Science,EN,Upper,"GOLDBERG, DEBRA S",7-9,1,0,4.7,0,0,0.34,0.14,P  - In Person,0.52,29,29,1 TTT,0,3434,4.19,0,20141,LEC - Lecture,0,3.37,CSCI
Numerical Computation,002,,23,3XXX,0,1,0.15,0.05,0.15,CSCI,2.67,3,PROFESSOR,0,43,1,Computer Science,EN,Upper,"JESSUP, ELIZABETH R",7-9,1,0,5.14,0.02,0.12,0.34,0.1,P  - In Person,0.41,41,41,1 TTT,0,3656,4.65,0,20141,LEC - Lecture,0,2.92,CSCI
Operating Systems,010,,80,3XXX,0,1,0.11,0.02,0.11,CSCI,3.20,4,ASSOCIATE PROFESSOR,0,126,1,Computer Science,EN,Upper,"MISHRA, SHIVAKANT",7-9,1,0,4.58,0.1,0.01,0.44,0.14,P  - In Person,0.32,123,123,1 TTT,0,3753,4.47,0,20141,LEC - Lecture,0,2.87,CSCI
Advanced Computer Graphics,001,,14,4XXX,0,2,0.03,0,0.03,CSCI,3.77,3,ASST PROFESSOR ADJUNCT,0,32,0.91,Computer Science,EN,Upper,"SCHREUDER, WILLEM A",10-12,1,0,5.62,0.03,0,0.24,0,P  - In Person,0.72,29,32,3 Supp,0.09,4239,5.21,3,20141,LEC - Lecture,0,3.58,CSCI
Software Engineering Project 2,010,,30,4XXX,0,1,0.01,0,0.01,CSCI,4.17,4,SENIOR INSTRUCTOR,0,70,1,Computer Science,EN,Upper,"STAFFORD, JUDITH ALYCE",10-12,1,0,3.73,0,0.01,0.33,0,P  - In Person,0.66,70,70,2 Other reg,0,4318,3.97,0,20141,LEC - Lecture,0,3.64,CSCI
Object-Oriented Analysis and Design,001,,27,4XXX,0,1,0,0.02,0,CSCI,2.90,3,INSTRUCTOR,0,50,1,Computer Science,EN,Upper,"BOESE, ELIZABETH SUGAR",7-9,2,0,5.28,0,0,0.31,0.06,P  - In Person,0.63,49,49,2 Other reg,0,4448,4.94,0,20141,LEC - Lecture,0,3.57,CSCI
Special Topics in Computer Science,001,,6,4XXX,0,2,0,0,0,CSCI,2.83,3,PROFESSOR,0,11,0.91,Computer Science,EN,Upper,"KING, ROGER A",7-9,1,0,4.83,0,0,0.1,0,P  - In Person,0.9,10,11,1 TTT,0.09,4830,5,1,20141,LEC - Lecture,0,3.9,CSCI
Special Topics in Computer Science,004,,38,4XXX,0,2,0,0.06,0,CSCI,3.31,3,ASSOCIATE PROFESSOR,0,46,1,Computer Science,EN,Upper,"PALEN, LEYSIA A",7-9,1,0,5.59,0,0,0.09,0.07,P  - In Person,0.84,43,43,1 TTT,0,4830,4.95,0,20141,LEC - Lecture,0,3.71,CSCI
Special Topics in Computer Science,005,,11,4XXX,0,2,0,0,0,CSCI,2.00,3,ASSOCIATE PROFESSOR,0,15,1,Computer Science,EN,Upper,"MISHRA, SHIVAKANT",4-6,1,0,4.73,0,0,0.2,0,P  - In Person,0.8,15,15,1 TTT,0,4830,4.82,0,20141,LEC - Lecture,0,3.7,CSCI
Special Topics in Computer Science,011,,19,4XXX,0,2,0,0,0,CSCI,3.06,3,ASST PROFESSOR,0,32,0.97,Computer Science,EN,Upper,"YEH, PEI HSIU",7-9,1,0,4.89,0,0,0.16,0,P  - In Person,0.84,31,32,1 TTT,0,4830,5.05,0,20141,LEC - Lecture,0,3.78,CSCI
Special Topics in Computer Science,012,,25,4XXX,0,1,0,0,0,CSCI,2.52,3,LECTURER,0,32,1,Computer Science,EN,Upper,"NIES, ZACH T",7-9,2,0,5.52,0,0,0.06,0,P  - In Person,0.94,32,32,3 Supp,0,4830,5.56,0,20141,LEC - Lecture,0,3.94,CSCI
